<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.03.11	15:45:00	5165.27	5177.01	5149.27	5176.80	5736	0	34
2026.03.11	16:00:00	5176.76	5190.19	5175.08	5189.94	6292	0	34
2026.03.11	16:15:00	5189.91	5195.27	5182.09	5194.16	5250	0	34
2026.03.11	16:30:00	5194.33	5196.08	5174.49	5183.17	5063	0	34
2026.03.11	16:45:00	5183.13	5193.42	5180.46	5183.13	4512	0	34
2026.03.11	17:00:00	5183.20	5185.66	5170.66	5170.78	5274	0	34
2026.03.11	17:15:00	5170.79	5179.43	5168.47	5172.57	4554	0	34
2026.03.11	17:30:00	5172.58	5174.13	5166.52	5169.35	4647	0	34
2026.03.11	17:45:00	5169.37	5175.16	5164.10	5166.27	3930	0	34
2026.03.11	18:00:00	5166.04	5172.40	5163.62	5172.19	4567	0	34
2026.03.11	18:15:00	5172.12	5172.45	5164.09	5166.64	3983	0	34
2026.03.11	18:30:00	5166.34	5176.46	5165.81	5174.18	3675	0	34
2026.03.11	18:45:00	5174.31	5177.90	5170.31	5175.58	2887	0	34
2026.03.11	19:00:00	5175.59	5180.90	5174.62	5175.79	2869	0	34
2026.03.11	19:15:00	5175.84	5178.11	5169.63	5171.91	3635	0	34
2026.03.11	19:30:00	5172.07	5172.48	5154.57	5163.15	4533	0	34
2026.03.11	19:45:00	5163.14	5169.91	5161.26	5169.72	3466	0	34
2026.03.11	20:00:00	5169.46	5175.15	5169.17	5172.00	2722	0	34
2026.03.11	20:15:00	5171.97	5178.18	5171.87	5177.54	2781	0	34
2026.03.11	20:30:00	5177.41	5178.00	5176.18	5176.90	1672	0	34
2026.03.11	20:45:00	5177.26	5177.71	5170.26	5172.48	2303	0	34
2026.03.11	21:00:00	5172.52	5174.37	5169.30	5172.39	2108	0	34
2026.03.11	21:15:00	5172.31	5177.78	5171.76	5177.18	1754	0	34
2026.03.11	21:30:00	5177.26	5179.97	5176.19	5179.61	1927	0	34
2026.03.11	21:45:00	5179.69	5183.50	5176.83	5183.21	2625	0	34
2026.03.11	22:00:00	5183.22	5183.51	5176.74	5177.94	1273	0	34
2026.03.11	22:15:00	5177.93	5179.15	5175.15	5177.78	923	0	41
2026.03.11	22:30:00	5177.74	5178.03	5175.96	5176.35	722	0	41
2026.03.11	22:45:00	5176.20	5178.31	5175.50	5176.23	836	0	45
2026.03.12	01:00:00	5138.61	5153.77	5135.03	5152.02	3048	0	36
2026.03.12	01:15:00	5151.99	5157.01	5150.27	5156.06	1748	0	35
2026.03.12	01:30:00	5155.95	5157.99	5145.99	5146.74	2413	0	35
2026.03.12	01:45:00	5146.51	5147.16	5133.28	5134.49	2555	0	34
2026.03.12	02:00:00	5134.47	5142.17	5125.51	5138.72	3883	0	35
2026.03.12	02:15:00	5138.77	5157.94	5138.77	5152.65	2692	0	34
2026.03.12	02:30:00	5152.63	5161.52	5151.36	5154.23	2316	0	35
2026.03.12	02:45:00	5153.96	5155.98	5149.93	5152.89	2220	0	34
2026.03.12	03:00:00	5152.97	5166.64	5151.95	5157.15	4412	0	37
2026.03.12	03:15:00	5157.16	5160.90	5151.51	5157.22	3673	0	34
2026.03.12	03:30:00	5157.23	5170.29	5154.78	5169.79	3294	0	34
2026.03.12	03:45:00	5169.82	5172.78	5164.28	5168.59	2760	0	34
2026.03.12	04:00:00	5168.37	5174.52	5167.07	5174.02	2463	0	34
2026.03.12	04:15:00	5173.96	5174.99	5167.21	5167.97	2223	0	34
2026.03.12	04:30:00	5167.96	5171.38	5155.50	5157.46	3810	0	35
2026.03.12	04:45:00	5157.60	5158.16	5145.65	5150.63	4047	0	34
2026.03.12	05:00:00	5150.62	5155.47	5148.48	5153.82	2713	0	34
2026.03.12	05:15:00	5153.96	5155.03	5147.29	5151.75	2614	0	35
2026.03.12	05:30:00	5151.69	5153.51	5147.85	5152.35	1693	0	34
2026.03.12	05:45:00	5152.66	5154.36	5151.16	5153.09	1085	0	34
2026.03.12	06:00:00	5153.24	5153.24	5149.91	5152.10	859	0	36
2026.03.12	06:15:00	5152.11	5153.85	5150.11	5152.41	959	0	36
2026.03.12	06:30:00	5152.39	5152.39	5143.72	5143.85	1617	0	34
2026.03.12	06:45:00	5143.92	5146.57	5140.48	5142.55	1407	0	34
2026.03.12	07:00:00	5142.54	5149.01	5141.60	5146.23	1754	0	34
2026.03.12	07:15:00	5146.22	5148.72	5137.12	5142.83	1713	0	34
2026.03.12	07:30:00	5142.80	5154.48	5141.23	5153.40	2738	0	34
2026.03.12	07:45:00	5153.52	5157.60	5151.53	5154.35	2200	0	34
2026.03.12	08:00:00	5154.37	5157.76	5151.67	5154.29	2328	0	34
2026.03.12	08:15:00	5154.28	5157.59	5147.24	5156.98	2184	0	34
2026.03.12	08:30:00	5156.45	5169.94	5156.01	5168.49	2809	0	34
2026.03.12	08:45:00	5168.56	5170.20	5165.29	5166.67	2240	0	34
2026.03.12	09:00:00	5166.68	5170.28	5164.47	5170.07	1788	0	34
2026.03.12	09:15:00	5170.06	5170.44	5165.92	5168.95	1814	0	34
2026.03.12	09:30:00	5168.97	5179.60	5168.04	5178.75	2179	0	34
2026.03.12	09:45:00	5178.77	5185.08	5176.01	5182.11	2387	0	34
2026.03.12	10:00:00	5182.13	5189.67	5180.80	5181.69	3224	0	34
2026.03.12	10:15:00	5181.63	5184.60	5177.16	5177.43	2373	0	34
2026.03.12	10:30:00	5177.45	5181.65	5177.45	5181.11	1936	0	34
2026.03.12	10:45:00	5181.13	5182.81	5175.81	5178.08	2155	0	34
2026.03.12	11:00:00	5178.15	5181.23	5175.60	5176.41	2063	0	34
2026.03.12	11:15:00	5176.40	5181.31	5174.41	5180.13	2045	0	34
2026.03.12	11:30:00	5180.12	5187.39	5180.12	5184.71	2532	0	34
2026.03.12	11:45:00	5184.76	5190.34	5182.72	5188.32	2124	0	34
2026.03.12	12:00:00	5188.33	5191.62	5186.68	5187.04	2231	0	34
2026.03.12	12:15:00	5187.10	5187.32	5179.91	5180.26	1858	0	34
2026.03.12	12:30:00	5180.20	5182.94	5176.29	5181.90	2288	0	34
2026.03.12	12:45:00	5181.89	5183.94	5178.62	5182.29	1888	0	34
2026.03.12	13:00:00	5182.24	5183.87	5178.70	5178.82	1515	0	34
2026.03.12	13:15:00	5178.75	5179.48	5172.72	5176.32	2169	0	34
2026.03.12	13:30:00	5176.36	5180.14	5175.31	5178.81	3359	0	34
2026.03.12	13:45:00	5178.85	5181.53	5176.50	5178.94	3578	0	34
2026.03.12	14:00:00	5179.53	5180.64	5167.49	5168.74	4944	0	34
2026.03.12	14:15:00	5168.71	5172.65	5163.53	5172.02	4627	0	34
2026.03.12	14:30:00	5171.97	5176.34	5168.45	5173.76	4514	0	34
2026.03.12	14:45:00	5173.77	5185.50	5173.72	5181.46	4505	0	34
2026.03.12	15:00:00	5181.37	5186.19	5178.76	5183.96	5301	0	34
2026.03.12	15:15:00	5183.68	5184.42	5159.38	5171.32	6398	0	34
2026.03.12	15:30:00	5171.15	5171.15	5155.60	5159.14	7065	0	34
2026.03.12	15:45:00	5158.57	5159.73	5146.31	5151.18	6649	0	34
2026.03.12	16:00:00	5151.13	5163.28	5150.07	5161.00	6284	0	34
2026.03.12	16:15:00	5161.19	5162.67	5149.77	5152.10	6095	0	34
2026.03.12	16:30:00	5152.36	5153.99	5139.46	5148.56	6268	0	34
2026.03.12	16:45:00	5148.58	5153.26	5137.92	5142.60	6691	0	34
2026.03.12	17:00:00	5142.59	5144.87	5109.16	5124.90	6567	0	34
2026.03.12	17:15:00	5124.83	5132.49	5117.44	5129.30	5652	0	34
2026.03.12	17:30:00	5129.31	5134.42	5118.29	5130.97	5649	0	34
2026.03.12	17:45:00	5131.17	5135.34	5125.51	5132.35	5685	0	34
2026.03.12	18:00:00	5132.07	5134.93	5121.18	5128.47	5580	0	34
2026.03.12	18:15:00	5128.44	5138.00	5127.58	5131.44	4977	0	34
2026.03.12	18:30:00	5131.45	5137.43	5124.93	5134.95	4881	0	34
2026.03.12	18:45:00	5135.03	5135.44	5121.60	5123.51	4459	0	34
2026.03.12	19:00:00	5123.30	5129.63	5120.67	5121.54	4262	0	34
2026.03.12	19:15:00	5121.53	5122.95	5113.29	5118.85	4681	0	34
2026.03.12	19:30:00	5119.04	5119.94	5104.97	5110.55	4980	0	34
2026.03.12	19:45:00	5110.54	5112.22	5102.47	5105.29	4524	0	34
2026.03.12	20:00:00	5105.13	5112.51	5104.84	5107.15	4382	0	34
2026.03.12	20:15:00	5107.13	5110.33	5101.01	5104.72	4527	0	34
2026.03.12	20:30:00	5104.74	5104.83	5098.47	5098.66	4009	0	34
2026.03.12	20:45:00	5098.60	5099.43	5090.51	5094.54	4168	0	34
2026.03.12	21:00:00	5094.51	5095.07	5079.07	5084.84	4765	0	34
2026.03.12	21:15:00	5084.87	5095.25	5081.13	5093.60	4400	0	34
2026.03.12	21:30:00	5093.61	5096.81	5090.45	5091.99	3436	0	34
2026.03.12	21:45:00	5092.03	5096.15	5081.35	5084.75	3931	0	34
2026.03.12	22:00:00	5084.84	5090.39	5083.61	5085.10	2431	0	34
2026.03.12	22:15:00	5085.16	5088.72	5071.14	5071.51	3321	0	40
2026.03.12	22:30:00	5071.54	5072.85	5054.65	5072.41	3683	0	40
2026.03.12	22:45:00	5072.42	5082.45	5072.08	5079.60	2751	0	40
2026.03.13	01:00:00	5095.83	5096.37	5089.08	5090.63	2720	0	34
2026.03.13	01:15:00	5090.71	5099.46	5090.53	5094.20	2686	0	34
2026.03.13	01:30:00	5094.19	5098.50	5091.99	5094.79	2685	0	34
2026.03.13	01:45:00	5094.78	5101.26	5094.59	5098.12	2215	0	34
2026.03.13	02:00:00	5098.08	5108.36	5097.34	5106.04	3017	0	34
2026.03.13	02:15:00	5105.97	5108.37	5104.27	5106.26	2312	0	34
2026.03.13	02:30:00	5106.25	5110.45	5105.98	5107.82	2477	0	34
2026.03.13	02:45:00	5107.67	5115.25	5107.25	5113.69	2471	0	34
2026.03.13	03:00:00	5113.65	5120.78	5113.50	5119.52	4088	0	34
2026.03.13	03:15:00	5119.51	5120.79	5114.10	5119.05	3611	0	34
2026.03.13	03:30:00	5119.07	5121.53	5111.97	5112.40	3536	0	34
2026.03.13	03:45:00	5112.42	5124.58	5108.59	5124.48	4499	0	34
2026.03.13	04:00:00	5124.85	5128.57	5122.62	5123.15	3680	0	34
2026.03.13	04:15:00	5123.17	5123.19	5114.55	5121.45	3008	0	34
2026.03.13	04:30:00	5121.35	5121.76	5115.61	5117.90	2934	0	34
2026.03.13	04:45:00	5117.91	5118.55	5110.28	5111.93	3123	0	34
2026.03.13	05:00:00	5111.89	5115.77	5109.08	5110.68	3490	0	34
2026.03.13	05:15:00	5110.72	5113.79	5108.28	5110.33	3046	0	34
2026.03.13	05:30:00	5110.29	5112.18	5106.30	5110.60	2166	0	34
2026.03.13	05:45:00	5110.79	5116.53	5110.30	5115.50	2000	0	34
2026.03.13	06:00:00	5115.37	5118.00	5112.45	5114.39	2133	0	34
2026.03.13	06:15:00	5114.42	5114.49	5103.87	5105.50	2457	0	34
2026.03.13	06:30:00	5105.51	5107.17	5102.57	5104.43	2562	0	34
2026.03.13	06:45:00	5104.42	5106.64	5102.99	5104.24	2176	0	34
2026.03.13	07:00:00	5104.50	5109.19	5102.42	5108.98	2369	0	34
2026.03.13	07:15:00	5109.00	5110.15	5104.78	5105.92	2266	0	34
2026.03.13	07:30:00	5105.90	5110.94	5099.63	5100.51	4001	0	34
2026.03.13	07:45:00	5100.47	5105.63	5098.20	5103.05	4092	0	34
2026.03.13	08:00:00	5103.23	5107.78	5101.64	5103.85	3803	0	34
2026.03.13	08:15:00	5103.77	5104.10	5088.89	5095.81	4489	0	34
2026.03.13	08:30:00	5095.75	5098.15	5087.65	5091.59	4604	0	34
2026.03.13	08:45:00	5091.60	5094.61	5085.68	5088.05	4685	0	34
2026.03.13	09:00:00	5087.78	5094.29	5083.75	5090.22	4391	0	34
2026.03.13	09:15:00	5090.25	5090.38	5071.61	5084.73	4698	0	34
2026.03.13	09:30:00	5084.74	5093.02	5083.95	5089.24	3607	0	34
2026.03.13	09:45:00	5089.28	5092.65	5082.25	5085.19	3605	0	34
2026.03.13	10:00:00	5084.68	5084.84	5066.45	5078.02	5038	0	36
2026.03.13	10:15:00	5077.99	5079.10	5060.70	5070.70	4552	0	36
2026.03.13	10:30:00	5070.63	5084.28	5070.29	5076.13	4292	0	36
2026.03.13	10:45:00	5075.94	5087.92	5075.94	5086.97	4053	0	36
2026.03.13	11:00:00	5086.99	5096.93	5085.57	5092.27	4190	0	36
2026.03.13	11:15:00	5092.28	5093.13	5083.86	5091.56	3845	0	36
2026.03.13	11:30:00	5091.55	5092.83	5083.43	5085.32	3559	0	36
2026.03.13	11:45:00	5085.37	5094.10	5084.84	5089.58	3301	0	36
2026.03.13	12:00:00	5089.55	5093.29	5085.87	5093.29	3497	0	36
2026.03.13	12:15:00	5093.28	5096.82	5088.88	5089.24	3066	0	36
2026.03.13	12:30:00	5089.17	5089.38	5080.34	5087.46	3363	0	36
2026.03.13	12:45:00	5087.51	5098.32	5084.49	5094.80	3702	0	36
2026.03.13	13:00:00	5094.78	5097.52	5086.22	5090.40	4192	0	36
2026.03.13	13:15:00	5090.34	5097.25	5088.89	5095.34	3393	0	36
2026.03.13	13:30:00	5095.01	5096.46	5091.88	5094.69	3045	0	36
2026.03.13	13:45:00	5094.95	5107.73	5092.19	5107.57	3899	0	36
2026.03.13	14:00:00	5107.58	5118.71	5107.13	5108.43	5065	0	36
2026.03.13	14:15:00	5108.41	5115.67	5104.42	5113.75	4246	0	36
2026.03.13	14:30:00	5113.76	5116.52	5107.78	5112.30	4825	0	36
2026.03.13	14:45:00	5112.33	5121.84	5111.21	5118.18	4887	0	36
2026.03.13	15:00:00	5118.20	5121.45	5110.11	5112.59	5518	0	36
2026.03.13	15:15:00	5112.65	5115.40	5107.22	5108.68	4521	0	36
2026.03.13	15:30:00	5108.54	5112.44	5096.29	5112.12	6328	0	36
2026.03.13	15:45:00	5112.17	5117.07	5099.12	5101.27	5516	0	36
2026.03.13	16:00:00	5101.32	5108.01	5090.62	5090.62	5852	0	36
2026.03.13	16:15:00	5090.53	5094.34	5082.78	5088.91	6458	0	36
2026.03.13	16:30:00	5088.92	5091.89	5074.40	5079.24	6364	0	36
2026.03.13	16:45:00	5079.27	5079.27	5035.79	5041.11	6940	0	36
2026.03.13	17:00:00	5041.21	5071.54	5038.08	5069.30	6597	0	36
2026.03.13	17:15:00	5069.31	5071.21	5056.73	5063.16	6060	0	36
2026.03.13	17:30:00	5062.80	5068.28	5041.72	5046.72	6330	0	36
2026.03.13	17:45:00	5046.63	5057.25	5031.92	5034.73	6943	0	36
2026.03.13	18:00:00	5034.03	5040.89	5018.66	5031.99	6873	0	36
2026.03.13	18:15:00	5032.04	5041.60	5030.50	5040.93	6023	0	36
2026.03.13	18:30:00	5040.92	5052.94	5040.03	5044.49	5530	0	36
2026.03.13	18:45:00	5044.38	5051.78	5041.52	5045.92	5190	0	36
2026.03.13	19:00:00	5045.88	5057.12	5043.32	5057.12	4779	0	36
2026.03.13	19:15:00	5057.50	5062.00	5052.14	5056.40	5159	0	36
2026.03.13	19:30:00	5056.39	5064.01	5050.97	5053.46	4903	0	36
2026.03.13	19:45:00	5053.44	5055.36	5043.57	5046.12	4894	0	36
2026.03.13	20:00:00	5046.10	5051.67	5040.45	5042.31	4502	0	36
2026.03.13	20:15:00	5042.30	5046.00	5036.04	5041.75	5297	0	36
2026.03.13	20:30:00	5041.65	5049.54	5040.38	5044.14	4218	0	36
2026.03.13	20:45:00	5044.11	5046.63	5041.13	5046.44	3532	0	36
2026.03.13	21:00:00	5047.45	5049.89	5033.71	5039.90	4109	0	36
2026.03.13	21:15:00	5039.93	5040.29	5031.97	5034.92	4362	0	36
2026.03.13	21:30:00	5034.91	5037.09	5022.96	5025.36	4503	0	36
2026.03.13	21:45:00	5025.38	5025.85	5009.57	5016.50	5369	0	36
2026.03.13	22:00:00	5016.75	5021.14	5012.06	5016.57	3002	0	36
2026.03.13	22:15:00	5016.50	5021.26	5012.24	5013.76	2359	0	42
2026.03.13	22:30:00	5013.77	5025.20	5012.87	5024.66	2255	0	40
2026.03.13	22:45:00	5024.67	5024.67	5016.82	5019.00	2515	0	40
2026.03.16	01:00:00	5024.51	5026.26	5002.14	5007.19	4692	0	36
2026.03.16	01:15:00	5007.18	5007.96	4967.75	4989.58	5442	0	36
2026.03.16	01:30:00	4989.60	4992.38	4979.05	4983.81	5480	0	36
2026.03.16	01:45:00	4983.80	4998.69	4971.87	4997.45	5435	0	36
2026.03.16	02:00:00	4997.44	5028.64	4996.67	5022.60	5755	0	36
2026.03.16	02:15:00	5022.59	5023.72	5015.12	5016.79	3916	0	36
2026.03.16	02:30:00	5016.78	5031.03	5014.85	5027.72	4229	0	36
2026.03.16	02:45:00	5027.73	5030.19	5017.35	5025.69	4211	0	36
2026.03.16	03:00:00	5025.70	5026.50	4987.05	4987.05	6634	0	36
2026.03.16	03:15:00	4987.07	5005.51	4983.58	4988.17	6461	0	36
2026.03.16	03:30:00	4988.20	5004.30	4982.87	5004.10	6164	0	36
2026.03.16	03:45:00	5003.96	5016.48	5002.57	5015.83	5040	0	36
2026.03.16	04:00:00	5015.86	5018.65	5010.55	5015.12	4942	0	36
2026.03.16	04:15:00	5015.15	5018.59	5010.44	5012.83	3739	0	36
2026.03.16	04:30:00	5012.85	5014.53	5002.37	5006.04	4825	0	36
2026.03.16	04:45:00	5006.03	5008.51	4997.74	5003.56	4743	0	36
2026.03.16	05:00:00	5003.57	5006.66	4998.05	4999.43	4235	0	36
2026.03.16	05:15:00	4999.42	5011.55	4998.37	5011.14	3771	0	36
2026.03.16	05:30:00	5011.13	5018.94	5010.23	5018.85	3216	0	36
2026.03.16	05:45:00	5018.74	5020.78	5015.78	5019.13	2816	0	36
2026.03.16	06:00:00	5019.10	5026.02	5019.03	5024.35	2690	0	36
2026.03.16	06:15:00	5024.34	5026.18	5020.68	5021.43	2239	0	36
2026.03.16	06:30:00	5021.45	5024.73	5014.66	5016.81	2499	0	36
2026.03.16	06:45:00	5016.80	5016.92	5012.27	5012.72	1997	0	36
2026.03.16	07:00:00	5012.69	5015.82	5011.08	5012.60	2837	0	36
2026.03.16	07:15:00	5012.59	5013.16	5007.81	5010.80	2515	0	36
2026.03.16	07:30:00	5009.82	5017.30	5003.09	5016.17	4554	0	36
2026.03.16	07:45:00	5016.08	5019.92	5015.44	5017.30	3726	0	36
2026.03.16	08:00:00	5017.18	5027.82	5012.82	5027.24	4050	0	36
2026.03.16	08:15:00	5027.23	5035.98	5025.46	5027.67	4210	0	36
2026.03.16	08:30:00	5027.66	5029.48	5020.90	5022.17	3785	0	36
2026.03.16	08:45:00	5022.13	5022.98	5005.68	5012.07	4666	0	36
2026.03.16	09:00:00	5012.06	5016.23	5009.56	5009.80	3559	0	36
2026.03.16	09:15:00	5009.73	5009.76	4998.15	5002.33	4267	0	36
2026.03.16	09:30:00	5002.34	5007.18	4991.82	4992.67	4239	0	36
2026.03.16	09:45:00	4992.71	5000.09	4992.71	4995.30	3655	0	36
2026.03.16	10:00:00	4995.51	5000.32	4988.18	4988.53	4812	0	36
2026.03.16	10:15:00	4988.58	5003.32	4987.52	4997.09	4955	0	36
2026.03.16	10:30:00	4997.06	4998.54	4984.91	4987.19	4399	0	36
2026.03.16	10:45:00	4986.96	4997.78	4985.72	4991.02	4055	0	36
2026.03.16	11:00:00	4991.01	4991.30	4979.84	4985.33	4685	0	36
2026.03.16	11:15:00	4985.13	4990.42	4983.76	4988.88	3661	0	36
2026.03.16	11:30:00	4988.96	4991.55	4981.21	4981.56	3939	0	36
2026.03.16	11:45:00	4981.91	4985.40	4972.47	4975.33	4678	0	36
2026.03.16	12:00:00	4975.34	4980.06	4969.84	4976.79	4561	0	36
2026.03.16	12:15:00	4976.76	4990.96	4976.61	4986.70	4260	0	36
2026.03.16	12:30:00	4986.89	4988.18	4980.39	4985.65	3810	0	36
2026.03.16	12:45:00	4985.64	4999.54	4984.01	4998.66	4294	0	36
2026.03.16	13:00:00	4998.68	5006.51	4995.65	5002.17	3759	0	36
2026.03.16	13:15:00	5002.75	5022.55	5002.35	5018.98	4234	0	36
2026.03.16	13:30:00	5019.04	5020.19	5013.63	5015.46	3438	0	36
2026.03.16	13:45:00	5015.51	5018.00	4992.50	4996.73	4571	0	36
2026.03.16	14:00:00	4996.74	5006.38	4994.32	5005.43	4594	0	36
2026.03.16	14:15:00	5005.28	5024.82	5002.84	5022.64	4761	0	36
2026.03.16	14:30:00	5022.73	5025.79	5018.91	5021.75	4287	0	36
2026.03.16	14:45:00	5021.74	5022.17	5012.25	5019.80	4431	0	36
2026.03.16	15:00:00	5019.81	5023.52	5013.74	5022.30	4836	0	36
2026.03.16	15:15:00	5022.32	5030.53	5018.44	5021.33	5020	0	36
2026.03.16	15:30:00	5021.28	5034.43	5018.25	5031.48	6183	0	36
2026.03.16	15:45:00	5031.47	5033.49	5023.12	5029.69	5750	0	36
2026.03.16	16:00:00	5029.67	5038.26	5027.08	5028.01	5704	0	36
2026.03.16	16:15:00	5027.95	5029.78	5014.51	5014.51	5625	0	36
2026.03.16	16:30:00	5014.64	5014.85	5000.22	5000.81	5932	0	36
2026.03.16	16:45:00	5000.91	5002.14	4988.16	4995.89	6168	0	36
2026.03.16	17:00:00	4995.88	5002.28	4990.20	4998.40	5940	0	36
2026.03.16	17:15:00	4998.41	5005.63	4984.20	4991.83	5109	0	36
2026.03.16	17:30:00	4991.91	5003.35	4990.40	4996.80	4616	0	36
2026.03.16	17:45:00	4996.78	4999.04	4983.64	4987.03	5107	0	36
2026.03.16	18:00:00	4987.22	4998.70	4985.58	4996.18	4712	0	36
2026.03.16	18:15:00	4996.11	4998.02	4977.94	4979.70	4757	0	36
2026.03.16	18:30:00	4979.68	4989.71	4973.86	4987.19	5303	0	36
2026.03.16	18:45:00	4987.16	4992.81	4983.10	4990.49	4604	0	36
2026.03.16	19:00:00	4991.18	5003.68	4990.61	5001.85	4649	0	36
2026.03.16	19:15:00	5001.93	5002.82	4994.81	4995.98	4510	0	36
2026.03.16	19:30:00	4995.94	4996.49	4985.71	4987.56	4828	0	36
2026.03.16	19:45:00	4987.57	4992.79	4983.84	4991.23	4110	0	36
2026.03.16	20:00:00	4991.40	5000.88	4989.98	4998.95	4303	0	36
2026.03.16	20:15:00	4998.92	5007.96	4997.12	5006.25	3857	0	36
2026.03.16	20:30:00	5006.33	5015.68	5005.18	5014.46	4098	0	36
2026.03.16	20:45:00	5014.43	5017.93	5011.70	5012.65	3533	0	36
2026.03.16	21:00:00	5012.64	5020.42	5008.72	5011.73	4300	0	36
2026.03.16	21:15:00	5011.72	5015.48	5009.54	5010.54	4350	0	36
2026.03.16	21:30:00	5010.33	5014.58	5007.95	5010.08	3821	0	36
2026.03.16	21:45:00	5010.10	5015.94	5008.39	5012.97	3980	0	36
2026.03.16	22:00:00	5012.83	5021.52	5007.90	5016.73	2413	0	36
2026.03.16	22:15:00	5016.72	5017.53	5013.98	5014.04	1414	0	42
2026.03.16	22:30:00	5014.05	5014.07	5007.37	5008.75	1691	0	40
2026.03.16	22:45:00	5008.78	5010.21	5004.52	5004.67	2063	0	40
2026.03.17	01:00:00	5002.17	5006.20	5001.95	5005.97	1631	0	36
2026.03.17	01:15:00	5005.93	5009.79	5005.21	5009.36	1546	0	36
2026.03.17	01:30:00	5009.33	5014.22	5008.57	5008.58	2505	0	36
2026.03.17	01:45:00	5008.53	5015.50	5006.86	5012.84	2748	0	36
2026.03.17	02:00:00	5012.85	5014.01	5002.06	5006.49	3348	0	36
2026.03.17	02:15:00	5006.48	5010.33	5000.09	5003.37	2783	0	36
2026.03.17	02:30:00	5003.41	5006.93	4998.34	5001.67	2681	0	36
2026.03.17	02:45:00	5001.68	5006.01	4998.13	5002.80	3469	0	36
2026.03.17	03:00:00	5002.55	5012.46	4994.58	5010.02	5050	0	36
2026.03.17	03:15:00	5010.08	5014.54	5007.40	5013.42	3767	0	36
2026.03.17	03:30:00	5013.45	5019.71	5011.24	5017.91	3760	0	36
2026.03.17	03:45:00	5017.78	5028.03	5016.68	5027.81	3854	0	36
2026.03.17	04:00:00	5027.73	5029.48	5020.77	5021.44	3873	0	36
2026.03.17	04:15:00	5021.45	5025.57	5019.89	5025.30	2602	0	36
2026.03.17	04:30:00	5025.28	5029.22	5021.99	5028.92	3300	0	36
2026.03.17	04:45:00	5028.93	5029.40	5021.51	5022.61	3427	0	36
2026.03.17	05:00:00	5022.59	5025.44	5020.59	5022.89	2658	0	36
2026.03.17	05:15:00	5022.87	5032.75	5022.54	5032.41	3065	0	36
2026.03.17	05:30:00	5032.43	5033.42	5027.32	5028.60	3044	0	36
2026.03.17	05:45:00	5028.61	5030.04	5025.90	5027.57	2148	0	36
2026.03.17	06:00:00	5027.59	5030.38	5026.36	5029.12	2082	0	36
2026.03.17	06:15:00	5029.13	5032.67	5026.27	5032.37	2021	0	36
2026.03.17	06:30:00	5032.40	5042.26	5031.93	5039.71	2462	0	36
2026.03.17	06:45:00	5039.97	5042.18	5036.91	5037.81	2973	0	36
2026.03.17	07:00:00	5037.83	5040.73	5032.32	5040.30	2760	0	36
2026.03.17	07:15:00	5040.31	5044.22	5033.08	5035.31	3059	0	36
2026.03.17	07:30:00	5035.29	5039.09	5031.55	5032.01	3700	0	36
2026.03.17	07:45:00	5032.02	5033.10	5020.05	5020.70	4310	0	36
2026.03.17	08:00:00	5020.76	5022.79	5006.65	5012.73	5188	0	36
2026.03.17	08:15:00	5012.64	5014.19	5004.68	5011.76	4185	0	36
2026.03.17	08:30:00	5011.68	5017.01	5010.10	5014.93	3382	0	36
2026.03.17	08:45:00	5014.92	5015.54	5008.33	5009.97	3076	0	36
2026.03.17	09:00:00	5009.85	5016.91	5009.27	5014.27	3234	0	36
2026.03.17	09:15:00	5014.26	5018.68	5008.79	5015.87	2915	0	36
2026.03.17	09:30:00	5015.86	5027.82	5015.86	5023.17	3352	0	36
2026.03.17	09:45:00	5023.14	5025.27	5017.36	5021.13	2754	0	36
2026.03.17	10:00:00	5021.12	5026.33	5019.04	5021.80	3801	0	36
2026.03.17	10:15:00	5021.62	5029.53	5019.06	5021.10	3705	0	36
2026.03.17	10:30:00	5021.21	5025.29	5018.91	5022.13	3301	0	36
2026.03.17	10:45:00	5022.11	5025.47	5018.41	5024.59	3236	0	36
2026.03.17	11:00:00	5024.61	5025.85	5013.34	5013.97	3581	0	36
2026.03.17	11:15:00	5013.93	5019.66	5012.90	5017.63	3701	0	36
2026.03.17	11:30:00	5017.64	5018.20	5011.13	5014.32	3274	0	36
2026.03.17	11:45:00	5014.27	5015.79	5009.66	5010.52	2774	0	36
2026.03.17	12:00:00	5010.48	5016.27	5001.33	5003.91	3893	0	36
2026.03.17	12:15:00	5004.11	5009.13	5001.55	5003.41	3565	0	36
2026.03.17	12:30:00	5003.43	5009.48	4991.73	4999.02	4108	0	36
2026.03.17	12:45:00	4999.03	5004.66	4996.46	5000.17	3366	0	36
2026.03.17	13:00:00	5000.16	5005.99	4996.77	5004.85	3357	0	36
2026.03.17	13:15:00	5005.14	5009.99	5004.94	5006.94	2923	0	36
2026.03.17	13:30:00	5006.99	5010.04	5004.10	5009.33	2961	0	36
2026.03.17	13:45:00	5009.32	5011.51	5001.96	5003.25	3128	0	36
2026.03.17	14:00:00	5002.91	5010.23	4999.33	5008.39	3961	0	36
2026.03.17	14:15:00	5008.42	5020.57	5008.32	5020.04	3992	0	36
2026.03.17	14:30:00	5020.03	5023.80	5015.79	5017.46	4079	0	36
